0.12934,0.12248,0.11699,0.10894,0.1039,0.098639,0.092712,0.084977,0.078725,0.072624,0.065017,0.058504,0.052927,0.044011,0.037364,0.031598,0.023541,0.016443,0.010655,0.0033734,-0.0041525,-0.0099082,-0.016851,-0.024066,-0.03014,-0.03632,-0.043833,-0.050534
0.73737,0.74505,0.75082,0.75924,0.76428,0.76944,0.77518,0.78237,0.78815,0.79384,0.8005,0.80605,0.8108,0.81785,0.82305,0.82751,0.83316,0.83822,0.84219,0.8471,0.85177,0.85556,0.85967,0.8638,0.86721,0.87046,0.87433,0.87751
0.62315,0.61855,0.61504,0.60963,0.60627,0.60276,0.59867,0.59337,0.58883,0.5841,0.57839,0.5734,0.56888,0.56198,0.55657,0.55171,0.54534,0.53927,0.53428,0.52778,0.52129,0.51568,0.50935,0.50259,0.49671,0.4908,0.48335,0.4768
-0.22637,-0.21748,-0.2105,-0.20006,-0.19368,-0.18683,-0.17913,-0.1691,-0.16095,-0.1529,-0.14298,-0.13447,-0.12724,-0.11558,-0.10685,-0.09922,-0.08888,-0.079378,-0.07175,-0.062145,-0.052182,-0.044678,-0.035428,-0.02602,-0.017912,-0.0096706,0.00033511,0.0095486
-0.31148,-0.31017,-0.3093,-0.30819,-0.30759,-0.307,-0.3064,-0.30589,-0.30536,-0.30479,-0.30451,-0.30427,-0.30399,-0.30412,-0.30416,-0.30417,-0.30467,-0.30505,-0.30535,-0.30594,-0.30672,-0.30707,-0.30792,-0.30883,-0.30961,-0.31057,-0.31183,-0.31316
-0.32219,-0.31543,-0.31017,-0.30234,-0.29753,-0.29247,-0.28677,-0.27937,-0.27338,-0.26745,-0.26015,-0.25393,-0.24859,-0.24011,-0.23376,-0.22821,-0.22072,-0.21386,-0.20836,-0.20134,-0.1942,-0.18864,-0.18196,-0.1751,-0.16922,-0.16326,-0.15596,-0.14932
0.21279,0.2152,0.2169,0.21952,0.22098,0.22258,0.22437,0.22656,0.22836,0.23024,0.2323,0.23405,0.23554,0.2377,0.23933,0.24078,0.24235,0.24398,0.24523,0.24668,0.24807,0.24917,0.25037,0.25145,0.25244,0.25333,0.25429,0.25513
-0.64169,-0.64325,-0.64451,-0.64626,-0.64734,-0.64851,-0.64973,-0.65129,-0.6526,-0.65378,-0.65522,-0.65645,-0.65746,-0.65914,-0.66031,-0.66132,-0.66272,-0.66393,-0.66491,-0.66606,-0.66733,-0.66817,-0.66927,-0.67039,-0.67131,-0.67228,-0.67339,-0.67444
